"congno" "sticpsr" "cd" "stalpha" "occup" "score1" "score2" "year" "stgj" "po" "dv" "dvp" "redist" "i2" "demqa" "i1" "demqal" "nstate" "dpvote" "normvote" "dvfix" "dvpfix"
"7962" 98 13 28 "NEW YOR" 0 -0.324 -0.077 84 32 1 0.578 0.57 0 1 0 1 1 "New_York" 0.38919 0.362607951265694 0.478 0.47
"7963" 98 13 29 "NEW YOR" 0 -0.016 -0.04 84 32 0 0.259 0.313 0 -1 -1 -1 -1 "New_York" 0.38692 0.360337951265694 0.359 0.413
"7964" 98 13 30 "NEW YOR" 0 0.27 -0.244 84 32 0 0.454 0.29 0 0 0 -1 -1 "New_York" 0.37063 0.344047951265694 0.454 0.39
"7965" 98 13 31 "NEW YOR" 0 0.287 -0.028 84 32 0 0.25 0.247 0 -1 -1 -1 -1 "New_York" 0.3819 0.355317951265694 0.35 0.347
"7966" 98 13 32 "NEW YOR" 0 -0.216 -0.13 84 32 0 0.694 0.931 0 1 1 1 1 "New_York" 0.45245 0.425867951265694 0.594 0.831
"7967" 98 13 33 "NEW YOR" 0 -0.302 -0.093 84 32 0 0.776 0.864 0 1 1 1 1 "New_York" 0.62662 0.600037951265694 0.676 0.764
"7968" 98 13 34 "NEW YOR" 0 -0.27 -0.113 84 32 0 0.549 0.609 0 1 1 1 0 "New_York" 0.32277 0.296187951265694 0.449 0.509
"7969" 98 47 1 "NORTH C" 0 -0.17 0.234 84 33 0 0.671 0.82 0 1 1 1 1 "North_Ca" 0.42891 0.417533624439728 0.571 0.72
"7970" 98 47 2 "NORTH C" 0 0.006 0.282 84 33 0 0.677 0.635 0 1 1 0 1 "North_Ca" 0.47031 0.458933624439728 0.577 0.635
"7971" 98 47 3 "NORTH C" 0 -0.06 0.315 84 33 0 0.641 0.639 0 1 1 1 1 "North_Ca" 0.39436 0.382983624439728 0.541 0.539
"7972" 98 47 4 "NORTH C" 0 -0.104 0.165 84 33 0 0.494 0.52 0 1 1 1 1 "North_Ca" 0.39782 0.386443624439728 0.394 0.42
"7973" 98 47 5 "NORTH C" 0 -0.084 0.053 84 33 0 0.507 0.606 0 1 1 1 0 "North_Ca" 0.35797 0.346593624439728 0.407 0.506
"7974" 98 47 6 "NORTH C" 0 -0.123 0.053 84 33 1 0.493 0.541 0 1 0 -1 -1 "North_Ca" 0.34648 0.335103624439728 0.393 0.641
"7975" 98 47 7 "NORTH C" 0 -0.216 0.207 84 33 0 0.592 0.717 0 1 1 1 1 "North_Ca" 0.43084 0.419463624439728 0.492 0.617
"7976" 98 47 8 "NORTH C" 0 -0.109 0.256 84 33 1 0.509 0.577 0 1 0 1 0 "North_Ca" 0.33952 0.328143624439728 0.409 0.477
"7977" 98 47 9 "NORTH C" 0 0.311 -0.113 84 33 0 0.499 0.424 0 0 -1 -1 0 "North_Ca" 0.35562 0.344243624439728 0.499 0.524
"7978" 98 47 10 "NORTH C" 0 0.27 -0.073 84 33 0 0.266 NA 0 -1 -1 -1 -1 "North_Ca" 0.3049 0.293523624439728 0.366 NA
"7979" 98 47 11 "NORTH C" 0 -0.193 0.081 84 33 1 0.49 0.504 0 1 0 -1 0 "North_Ca" 0.36941 0.358033624439728 0.39 0.604
"7980" 98 36 1 "NORTH D" 0 -0.172 -0.051 84 34 0 0.787 0.721 0 1 1 1 0 "North_Da" 0.34265 0.357025 0.687 0.621
"7981" 98 24 1 "OHIO" 0 -0.126 0.001 84 35 1 0.578 0.653 0 1 0 1 0 "Ohio" 0.34907 0.345975660305730 0.478 0.553
"7982" 98 24 2 "OHIO" 0 0.196 -0.18 84 35 0 0.314 0.353 0 -1 -1 -1 -1 "Ohio" 0.35174 0.348645660305730 0.414 0.453
"7983" 98 24 3 "OHIO" 0 -0.187 -0.078 84 35 0 NA NA 0 1 1 1 1 "Ohio" 0.43297 0.42987566030573 NA NA
"7984" 98 24 5 "OHIO" 0 0.384 -0.037 84 35 0 0.373 0.448 0 -1 -1 -1 0 "Ohio" 0.31998 0.31688566030573 0.473 0.548
"7985" 98 24 6 "OHIO" 0 0.325 -0.021 84 35 0 0.26 0.408 0 -1 -1 -1 0 "Ohio" 0.31455 0.31145566030573 0.36 0.508
"7986" 98 24 7 "OHIO" 0 0.374 -0.155 84 35 0 0.216 0.428 0 -1 -1 0 0 "Ohio" 0.31533 0.31223566030573 0.316 0.428
"7987" 98 24 8 "OHIO" 0 0.367 -0.051 84 35 0 0.231 0.336 0 -1 -1 -1 -1 "Ohio" 0.2678 0.264705660305730 0.331 0.436
"7988" 98 24 9 "OHIO" 0 -0.236 -0.122 84 35 0 0.558 0.596 0 1 1 -1 -1 "Ohio" 0.48611 0.48301566030573 0.458 0.696
"7989" 98 24 10 "OHIO" 0 0.317 -0.051 84 35 0 0.27 0.367 0 -1 -1 -1 -1 "Ohio" 0.33117 0.32807566030573 0.37 0.467
"7990" 98 24 11 "OHIO" 0 -0.214 -0.091 84 35 0 0.668 0.622 0 1 1 1 1 "Ohio" 0.40145 0.39835566030573 0.568 0.522
"7991" 98 24 12 "OHIO" 0 0.327 -0.103 84 35 0 0.305 0.483 0 -1 -1 1 0 "Ohio" 0.33692 0.33382566030573 0.405 0.383
"7992" 98 24 13 "OHIO" 0 -0.277 -0.116 84 35 0 0.689 0.634 0 1 1 1 1 "Ohio" 0.41 0.40690566030573 0.589 0.534
"7993" 98 24 14 "OHIO" 0 -0.435 -0.28 84 35 1 0.714 0.705 0 1 0 1 1 "Ohio" 0.48857 0.48547566030573 0.614 0.605
"7994" 98 24 15 "OHIO" 0 0.166 -0.118 84 35 0 0.284 0.31 0 -1 -1 -1 -1 "Ohio" 0.3205 0.31740566030573 0.384 0.41
"7995" 98 24 16 "OHIO" 0 0.161 -0.048 84 35 0 0.276 0.342 0 -1 -1 -1 -1 "Ohio" 0.37931 0.37621566030573 0.376 0.442
"7996" 98 24 17 "OHIO" 0 0.031 -0.01 84 35 1 0.538 0.449 0 -1 0 -1 0 "Ohio" 0.5755 0.57240566030573 0.638 0.549
"7997" 98 24 18 "OHIO" 0 -0.018 0.01 84 35 0 0.759 NA 0 1 1 1 1 "Ohio" 0.46403 0.46093566030573 0.659 NA
"7998" 98 24 19 "OHIO" 0 -0.224 -0.148 84 35 1 0.564 0.606 0 1 0 0 0 "Ohio" 0.40599 0.40289566030573 0.464 0.606
"7999" 98 24 20 "OHIO" 0 -0.313 -0.019 84 35 0 NA 0.883 0 1 1 1 1 "Ohio" 0.51248 0.50938566030573 NA 0.783
"8000" 98 24 21 "OHIO" 0 -0.494 -0.175 84 35 0 0.849 0.861 0 1 1 1 1 "Ohio" 0.79118 0.78808566030573 0.749 0.761
"8001" 98 53 1 "OKLAHOM" 0 -0.024 0.072 84 36 1 0.525 0.541 0 1 0 1 1 "Oklahoma" 0.29185 0.297235546193325 0.425 0.441
"8002" 98 53 2 "OKLAHOM" 0 -0.218 -0.033 84 36 0 0.741 0.726 0 1 1 1 1 "Oklahoma" 0.35803 0.363415546193325 0.641 0.626
"8003" 98 53 3 "OKLAHOM" 0 -0.048 0.255 84 36 0 0.778 0.822 0 1 1 1 1 "Oklahoma" 0.37747 0.382855546193325 0.678 0.722
"8004" 98 53 4 "OKLAHOM" 0 -0.013 0.15 84 36 1 0.642 0.655 0 1 0 1 1 "Oklahoma" 0.30252 0.307905546193325 0.542 0.555
"8005" 98 53 5 "OKLAHOM" 0 0.335 -0.002 84 36 0 0.225 0.301 0 -1 -1 -1 -1 "Oklahoma" 0.229 0.234385546193325 0.325 0.401
"8006" 98 53 6 "OKLAHOM" 0 0.086 0.163 84 36 0 0.589 0.754 0 1 1 1 0 "Oklahoma" 0.29922 0.304605546193325 0.489 0.654
"8007" 98 72 1 "OREGON" 0 -0.188 -0.23 84 37 0 0.531 0.538 0 1 1 1 1 "Oregon" 0.4328 0.429656696164856 0.431 0.438
"8008" 98 72 2 "OREGON" 0 0.331 -0.03 84 37 0 0.43 0.444 0 -1 -1 0 -1 "Oregon" 0.35555 0.352406696164856 0.53 0.444
"8009" 98 72 3 "OREGON" 0 -0.247 -0.166 84 37 1 0.723 0.783 0 1 0 1 1 "Oregon" 0.5344 0.531256696164856 0.623 0.683
"8010" 98 72 4 "OREGON" 0 -0.205 -0.313 84 37 1 0.582 0.591 0 1 0 1 1 "Oregon" 0.46443 0.461286696164856 0.482 0.491
"8011" 98 72 5 "OREGON" 0 0.641 -0.049 84 37 1 0.455 0.488 0 -1 0 -1 0 "Oregon" 0.40982 0.406676696164856 0.555 0.588
"8012" 98 14 1 "PENNSYL" 0 -0.379 -0.09 84 38 0 0.749 0.731 0 1 1 1 1 "Pennsylv" 0.65166 0.645831338360826 0.649 0.631
"8013" 98 14 2 "PENNSYL" 0 -0.495 -0.151 84 38 0 0.916 NA 0 1 1 1 1 "Pennsylv" 0.89594 0.890111338360826 0.816 NA
"8014" 98 14 3 "PENNSYL" 0 -0.328 -0.012 84 38 0 0.642 0.507 0 1 1 -1 0 "Pennsylv" 0.46028 0.454451338360826 0.542 0.607
"8015" 98 14 4 "PENNSYL" 0 -0.218 0.093 84 38 0 0.568 0.609 0 1 1 -1 0 "Pennsylv" 0.51988 0.514051338360826 0.468 0.709
"8016" 98 14 5 "PENNSYL" 0 0.284 -0.035 84 38 0 0.274 0.328 0 -1 -1 -1 -1 "Pennsylv" 0.3312 0.325371338360826 0.374 0.428
"8017" 98 14 6 "PENNSYL" 0 -0.055 0.043 84 38 0 NA 0.72 0 1 1 1 1 "Pennsylv" 0.36024 0.354411338360826 NA 0.62
"8018" 98 14 7 "PENNSYL" 0 -0.372 -0.352 84 38 1 0.501 0.554 0 1 0 1 0 "Pennsylv" 0.37668 0.370851338360826 0.401 0.454
"8019" 98 14 8 "PENNSYL" 0 -0.31 -0.257 84 38 0 0.509 0.507 0 1 1 -1 0 "Pennsylv" 0.35789 0.352061338360826 0.409 0.607
"8020" 98 14 9 "PENNSYL" 0 0.408 -0.024 84 38 0 0.335 0.349 0 -1 -1 -1 0 "Pennsylv" 0.33292 0.327091338360826 0.435 0.449
"8021" 98 14 10 "PENNSYL" 0 0.033 -0.06 84 38 0 0.229 0.325 0 -1 -1 -1 -1 "Pennsylv" 0.38054 0.374711338360826 0.329 0.425
"8022" 98 14 11 "PENNSYL" 0 -0.302 0.034 84 38 0 0.586 0.535 0 0 NA -1 -1 "Pennsylv" 0.43965 0.433821338360826 0.586 0.635
"8023" 98 14 12 "PENNSYL" 0 -0.157 0.317 84 38 0 0.701 0.64 0 1 1 1 1 "Pennsylv" 0.49201 0.486181338360826 0.601 0.54
"8024" 98 14 13 "PENNSYL" 0 0.112 -0.229 84 38 1 0.439 0.354 0 -1 0 -1 -1 "Pennsylv" 0.39956 0.393731338360826 0.539 0.454
"8025" 98 14 14 "PENNSYL" 0 -0.432 -0.01 84 38 0 0.794 0.787 0 1 1 1 1 "Pennsylv" 0.69355 0.687721338360826 0.694 0.687
"8026" 98 14 15 "PENNSYL" 0 0.278 -0.167 84 38 0 0.419 0.422 0 -1 -1 -1 -1 "Pennsylv" 0.42399 0.418161338360826 0.519 0.522
"8027" 98 14 16 "PENNSYL" 0 0.441 -0.152 84 38 0 0.222 0.287 0 -1 -1 -1 -1 "Pennsylv" 0.2578 0.251971338360826 0.322 0.387
"8028" 98 14 17 "PENNSYL" 0 0.329 -0.162 84 38 0 0.197 0.424 0 -1 -1 0 0 "Pennsylv" 0.33147 0.325641338360826 0.297 0.424
"8029" 98 14 18 "PENNSYL" 0 -0.235 -0.152 84 38 0 0.631 0.546 0 1 1 1 1 "Pennsylv" 0.41765 0.411821338360826 0.531 0.446
"8030" 98 14 19 "PENNSYL" 0 0.203 -0.192 84 38 0 0.238 0.292 0 -1 -1 -1 -1 "Pennsylv" 0.32081 0.314981338360826 0.338 0.392
"8031" 98 14 20 "PENNSYL" 0 -0.11 0.183 84 38 0 0.76 0.769 0 1 1 1 1 "Pennsylv" 0.62146 0.615631338360826 0.66 0.669
"8032" 98 14 21 "PENNSYL" 0 0.104 -0.209 84 38 0 0.343 0.498 0 -1 -1 0 1 "Pennsylv" 0.46832 0.462491338360826 0.443 0.498
"8033" 98 14 22 "PENNSYL" 0 -0.105 0.06 84 38 0 0.798 0.793 0 1 1 1 1 "Pennsylv" 0.57072 0.564891338360826 0.698 0.693
"8034" 98 14 23 "PENNSYL" 0 0.128 -0.114 84 38 1 0.484 0.348 0 -1 0 -1 -1 "Pennsylv" 0.37125 0.365421338360826 0.584 0.448
"8035" 98 5 1 "RHODE I" 0 -0.271 -0.002 84 39 0 0.685 0.613 0 1 1 1 0 "Rhode_Is" 0.4936 0.479225 0.585 0.513
"8036" 98 5 2 "RHODE I" 0 -0.069 -0.322 84 39 0 0.323 0.444 0 -1 -1 -1 0 "Rhode_Is" 0.47025 0.455875 0.423 0.544
"8037" 98 48 1 "SOUTH C" 0 0.474 0.048 84 40 0 0.383 0.453 0 -1 -1 -1 -1 "South_Ca" 0.35438 0.341898998442411 0.483 0.553
"8038" 98 48 2 "SOUTH C" 0 0.309 0.03 84 40 0 0.371 0.415 0 -1 -1 -1 -1 "South_Ca" 0.36812 0.355638998442411 0.471 0.515
"8039" 98 48 3 "SOUTH C" 0 -0.141 0.045 84 40 0 0.59 NA 0 1 1 1 1 "South_Ca" 0.32438 0.311898998442411 0.49 NA
"8040" 98 48 4 "SOUTH C" 0 0.337 0.059 84 40 0 0.355 0.367 0 -1 -1 -1 -1 "South_Ca" 0.29809 0.285608998442411 0.455 0.467
"8041" 98 48 5 "SOUTH C" 0 -0.131 0.046 84 40 0 NA 0.676 0 1 1 0 NA "South_Ca" 0.38232 0.369838998442411 NA 0.676
"8042" 98 48 6 "SOUTH C" 0 -0.088 0.116 84 40 1 0.607 0.525 0 1 0 -1 0 "South_Ca" 0.42512 0.412638998442411 0.507 0.625
"8043" 98 37 1 "SOUTH D" 0 -0.201 0.01 84 41 0 0.574 0.516 0 1 1 NA 0 "South_Da" 0.367 0.374836258098168 0.474 NA
"8044" 98 54 1 "TENNESS" 0 0.216 0.133 84 42 0 NA 0.235 0 -1 -1 -1 -1 "Tennesse" 0.28615 0.273133556215495 NA 0.335
"8045" 98 54 2 "TENNESS" 0 0.175 0.108 84 42 0 0.227 NA 0 -1 -1 -1 -1 "Tennesse" 0.35257 0.339553556215495 0.327 NA
"8046" 98 54 3 "TENNESS" 0 0.063 0.254 84 42 0 0.524 0.63 0 1 1 1 1 "Tennesse" 0.37168 0.358663556215495 0.424 0.53
"8047" 98 54 4 "TENNESS" 0 -0.134 0.049 84 42 0 0.752 0.661 0 1 1 0 NA "Tennesse" 0.4227 0.409683556215495 0.652 0.661
"8048" 98 54 5 "TENNESS" 0 -0.136 0.253 84 42 0 NA 0.802 0 1 1 1 1 "Tennesse" 0.47901 0.465993556215495 NA 0.702
"8049" 98 54 6 "TENNESS" 0 -0.197 0.109 84 42 0 0.628 NA 0 0 NA 1 1 "Tennesse" 0.41058 0.397563556215495 0.628 NA
"8050" 98 54 7 "TENNESS" 0 0.324 0.031 84 42 0 NA 0.495 0 -1 -1 0 1 "Tennesse" 0.3392 0.326183556215495 NA 0.495
"8051" 98 54 8 "TENNESS" 0 -0.101 0.271 84 42 0 NA 0.749 0 1 1 1 1 "Tennesse" 0.43024 0.417223556215495 NA 0.649
"8052" 98 54 9 "TENNESS" 0 -0.424 -0.093 84 42 0 0.715 0.733 0 1 1 1 1 "Tennesse" 0.63891 0.625893556215495 0.615 0.633
"8053" 98 49 1 "TEXAS" 0 0.152 0.25 84 43 0 NA NA 1 1 1 1 1 "Texas" 0.38458 0.399763148289425 NA NA
"8054" 98 49 2 "TEXAS" 0 -0.05 0.298 84 43 0 0.593 NA 1 1 1 1 1 "Texas" 0.41341 0.428593148289425 0.493 NA
"8055" 98 49 3 "TEXAS" 0 0.476 -0.117 84 43 0 0.17 0.22 1 -1 -1 0 -1 "Texas" 0.18199 0.197173148289425 0.27 0.22
"8056" 98 49 4 "TEXAS" 0 0.159 0.268 84 43 0 0.58 0.745 1 1 1 1 1 "Texas" 0.30706 0.322243148289425 0.48 0.645
"8057" 98 49 5 "TEXAS" 0 -0.263 0.002 84 43 0 NA 0.658 1 1 1 0 1 "Texas" 0.40742 0.422603148289425 NA 0.658
"8058" 98 49 6 "TEXAS" 0 0.576 -0.015 84 43 0 0.434 NA 1 0 1 1 1 "Texas" 0.3023 0.317483148289425 0.434 NA
"8059" 98 49 7 "TEXAS" 0 0.491 -0.031 84 43 0 0.133 0.141 1 -1 -1 -1 -1 "Texas" 0.16999 0.185173148289425 0.233 0.241
"8060" 98 49 8 "TEXAS" 0 0.464 -0.017 84 43 0 0.354 0.429 1 -1 -1 -1 0 "Texas" 0.39635 0.411533148289425 0.454 0.529
"8061" 98 49 9 "TEXAS" 0 -0.151 0.196 84 43 0 0.589 0.691 1 1 1 1 1 "Texas" 0.47388 0.489063148289425 0.489 0.591
"8062" 98 49 10 "TEXAS" 0 -0.063 0.135 84 43 0 NA NA 1 1 1 1 1 "Texas" 0.4195 0.434683148289425 NA NA
"8063" 98 49 11 "TEXAS" 0 0.208 0.39 84 43 0 NA NA 1 1 1 1 1 "Texas" 0.33723 0.352413148289425 NA NA
"8064" 98 49 12 "TEXAS" 0 -0.223 0.229 84 43 0 NA 0.693 1 1 1 1 1 "Texas" 0.41464 0.429823148289425 NA 0.593
"8065" 98 49 13 "TEXAS" 0 0.035 0.233 84 43 1 0.47 0.643 1 1 0 1 1 "Texas" 0.28032 0.295503148289425 0.37 0.543
"8066" 98 49 14 "TEXAS" 0 0.11 0.261 84 43 0 0.487 0.611 1 1 1 1 0 "Texas" 0.32464 0.339823148289425 0.387 0.511
"8067" 98 49 15 "TEXAS" 0 -0.039 0.213 84 43 0 NA NA 1 1 1 1 1 "Texas" 0.53643 0.551613148289425 NA NA
"8068" 98 49 16 "TEXAS" 0 -0.2 0.159 84 43 0 0.574 0.549 1 1 1 0 0 "Texas" 0.43035 0.445533148289425 0.474 0.549
"8069" 98 49 17 "TEXAS" 0 0.279 0.226 84 43 0 NA NA 1 1 1 1 1 "Texas" 0.31682 0.332003148289425 NA NA
"8070" 98 49 18 "TEXAS" 0 -0.525 -0.213 84 43 0 0.806 0.849 1 1 1 1 1 "Texas" 0.72428 0.739463148289425 0.706 0.749
"8071" 98 49 19 "TEXAS" 0 0.071 0.217 84 43 0 0.419 0.825 1 0 NA 1 1 "Texas" 0.25037 0.265553148289425 0.419 0.725
"8072" 98 49 20 "TEXAS" 0 -0.22 0.104 84 43 0 NA NA 1 1 1 1 1 "Texas" 0.58616 0.601343148289425 NA NA
"8073" 98 49 21 "TEXAS" 0 0.437 0.065 84 43 0 0.194 0.248 1 -1 -1 -1 -1 "Texas" 0.22101 0.236193148289425 0.294 0.348
"8074" 98 49 22 "TEXAS" 0 0.492 -0.276 84 43 0 0.347 NA 1 0 -1 -1 -1 "Texas" 0.29843 0.313613148289425 0.347 NA
"8075" 98 49 23 "TEXAS" 0 0.054 0.303 84 43 0 NA 0.556 1 0 1 1 0 "Texas" 0.4081 0.423283148289425 NA 0.456
"8076" 98 49 24 "TEXAS" 0 -0.223 0.196 84 43 0 0.595 0.737 1 1 1 1 0 "Texas" 0.4683 0.483483148289425 0.495 0.637
"8077" 98 49 25 "TEXAS" 0 -0.039 0.144 84 43 0 0.64 0.614 1 1 1 0 NA "Texas" 0.4713 0.486483148289425 0.54 0.614
"8078" 98 49 26 "TEXAS" 0 0.104 0.142 84 43 0 0.487 0.501 1 1 1 0 0 "Texas" 0.2341 0.249283148289425 0.387 0.501
"8079" 98 49 27 "TEXAS" 0 -0.173 0.261 84 43 0 0.636 0.654 1 1 1 0 0 "Texas" 0.46953 0.484713148289425 0.536 0.654
"8080" 98 67 1 "UTAH" 0 0.523 0.042 84 44 0 0.284 0.372 0 -1 -1 -1 0 "Utah" 0.21735 0.231725 0.384 0.472
"8081" 98 67 2 "UTAH" 0 0.261 -0.004 84 44 0 0.498 0.462 0 0 0 -1 0 "Utah" 0.30863 0.323005 0.498 0.562
"8082" 98 67 3 "UTAH" 0 0.508 -0.051 84 44 0 0.251 0.231 0 -1 -1 0 -1 "Utah" 0.2199 0.234275 0.351 0.231
"8083" 98 6 1 "VERMONT" 0 -0.023 -0.317 84 45 0 0.29 0.251 0 -1 -1 -1 0 "Vermont" 0.41335 0.411743730684690 0.39 0.351
"8084" 98 40 1 "VIRGINI" 0 0.274 0.105 84 46 0 0.402 0.449 0 -1 -1 0 -1 "Virginia" 0.37386 0.372419507730384 0.502 0.449
"8085" 98 40 2 "VIRGINI" 0 0.261 0.052 84 46 0 NA NA 0 -1 -1 -1 -1 "Virginia" 0.36869 0.367249507730384 NA NA
"8086" 98 40 3 "VIRGINI" 0 0.353 0.03 84 46 0 NA 0.408 0 -1 -1 -1 0 "Virginia" 0.34869 0.347249507730384 NA 0.508
"8087" 98 40 4 "VIRGINI" 0 -0.058 0.232 84 46 0 NA 0.544 0 1 1 -1 0 "Virginia" 0.43657 0.435129507730384 NA 0.644
"8088" 98 40 5 "VIRGINI" 0 0.258 0.261 84 46 0 NA NA 0 1 1 1 1 "Virginia" 0.33843 0.336989507730384 NA NA
"8089" 98 40 6 "VIRGINI" 0 -0.026 -0.006 84 46 1 0.535 0.506 0 1 0 0 -1 "Virginia" 0.33688 0.335439507730384 0.435 0.506
"8090" 98 40 7 "VIRGINI" 0 0.366 0.133 84 46 0 0.416 0.378 0 0 0 -1 0 "Virginia" 0.31176 0.310319507730384 0.416 0.478
"8091" 98 40 8 "VIRGINI" 0 0.238 0.004 84 46 1 0.438 0.494 0 -1 0 -1 0 "Virginia" 0.38622 0.384779507730384 0.538 0.594
"8092" 98 40 9 "VIRGINI" 0 -0.26 0.069 84 46 1 0.52 0.504 0 1 0 -1 0 "Virginia" 0.41342 0.411979507730384 0.42 0.604
"8093" 98 40 10 "VIRGINI" 0 0.207 -0.061 84 46 0 0.375 0.467 0 -1 -1 -1 0 "Virginia" 0.40897 0.407529507730384 0.475 0.567
"8094" 98 73 1 "WASHING" 0 0.063 -0.19 84 47 0 0.437 0.324 1 0 -1 -1 -1 "Washingt" 0.42647 0.426165797102174 0.437 0.424
"8095" 98 73 2 "WASHING" 0 -0.313 -0.021 84 47 1 0.603 0.596 1 1 0 1 0 "Washingt" 0.44378 0.443475797102174 0.503 0.496
"8096" 98 73 3 "WASHING" 0 -0.273 -0.033 84 47 0 0.711 0.62 1 1 1 1 0 "Washingt" 0.45925 0.458945797102174 0.611 0.52
"8097" 98 73 4 "WASHING" 0 0.2 -0.057 84 47 0 0.239 0.291 1 -1 -1 -1 0 "Washingt" 0.35615 0.355845797102174 0.339 0.391
"8098" 98 73 5 "WASHING" 0 -0.242 0.136 84 47 1 0.697 0.643 1 1 0 1 1 "Washingt" 0.39158 0.391275797102174 0.597 0.543
"8099" 98 73 6 "WASHING" 0 -0.217 0.092 84 47 0 0.672 0.653 1 1 1 1 0 "Washingt" 0.42406 0.423755797102174 0.572 0.553
"8100" 98 73 7 "WASHING" 0 -0.424 -0.235 84 47 0 0.709 0.709 1 1 1 1 1 "Washingt" 0.5836 0.583295797102174 0.609 0.609
"8101" 98 73 8 "WASHING" 0 0.189 -0.161 84 47 0 0.376 0.43 1 -1 -1 0 0 "Washingt" 0.37352 0.373215797102174 0.476 0.43
"8102" 98 56 1 "WEST VI" 0 -0.16 0.252 84 48 1 0.544 0.532 0 1 0 0 1 "West_Vir" 0.43256 0.418185 0.444 0.532
"8103" 98 56 2 "WEST VI" 0 -0.255 0.051 84 48 1 0.56 0.64 0 1 0 0 0 "West_Vir" 0.41906 0.404685 0.46 0.64
"8104" 98 56 3 "WEST VI" 0 -0.21 -0.036 84 48 0 0.679 0.582 0 1 1 -1 0 "West_Vir" 0.44142 0.427045 0.579 0.682
"8105" 98 56 4 "WEST VI" 0 -0.263 0.027 84 48 0 0.667 0.805 0 1 1 1 1 "West_Vir" 0.50495 0.490575 0.567 0.705
"8106" 98 25 1 "WISCONS" 0 -0.237 0.033 84 49 0 0.562 0.616 0 1 1 1 1 "Wisconsi" 0.44535 0.438502264301604 0.462 0.516
"8107" 98 25 2 "WISCONS" 0 -0.439 -0.266 84 49 0 0.636 0.61 0 1 1 1 1 "Wisconsi" 0.5086 0.501752264301604 0.536 0.51
"8108" 98 25 3 "WISCONS" 0 0.204 -0.226 84 49 0 0.316 0.431 0 -1 -1 -1 0 "Wisconsi" 0.44578 0.438932264301604 0.416 0.531
"8109" 98 25 4 "WISCONS" 0 -0.197 0.199 84 49 0 0.67 NA 0 1 1 1 1 "Wisconsi" 0.51913 0.512282264301604 0.57 NA
"8110" 98 25 5 "WISCONS" 0 -0.326 -0.245 84 49 0 NA 0.645 0 1 1 0 0 "Wisconsi" 0.60493 0.598082264301604 NA 0.645
"8111" 98 25 6 "WISCONS" 0 0.196 -0.217 84 49 0 0.242 0.35 0 -1 -1 -1 -1 "Wisconsi" 0.37583 0.368982264301604 0.342 0.45
"8112" 98 25 7 "WISCONS" 0 -0.363 -0.162 84 49 0 0.612 0.68 0 1 1 1 1 "Wisconsi" 0.47443 0.467582264301604 0.512 0.58
"8113" 98 25 8 "WISCONS" 0 0.287 -0.115 84 49 0 0.312 0.423 0 -1 -1 -1 -1 "Wisconsi" 0.36542 0.358572264301604 0.412 0.523
"8114" 98 25 9 "WISCONS" 0 0.38 -0.311 84 49 0 0.263 NA 0 -1 -1 -1 -1 "Wisconsi" 0.34732 0.340472264301604 0.363 NA
"8115" 98 68 1 "WYOMING" 0 0.546 0.001 84 50 0 0.249 0.289 0 -1 -1 -1 -1 "Wyoming" 0.286 0.300375 0.349 0.389
"8116" 99 41 1 "ALABAMA" 1 0.354 0.085 86 1 0 NA 0.49 0 -1 -1 0 -1 "Alabama" 0.34952 0.336995951583551 NA 0.49
"8117" 99 41 2 "ALABAMA" 0 0.286 0.147 86 1 0 0.333 0.399 0 -1 -1 -1 -1 "Alabama" 0.36085 0.348325951583551 0.433 0.499
"8118" 99 41 3 "ALABAMA" 0 0.079 0.303 86 1 0 0.806 NA 0 1 1 1 1 "Alabama" 0.38126 0.368735951583551 0.706 NA
"8119" 99 41 4 "ALABAMA" 0 -0.082 0.369 86 1 0 0.775 NA 0 1 1 1 1 "Alabama" 0.40308 0.390555951583551 0.675 NA
"8120" 99 41 5 "ALABAMA" 0 -0.048 0.388 86 1 0 0.789 NA 0 1 1 1 1 "Alabama" 0.40206 0.389535951583551 0.689 NA
"8121" 99 41 6 "ALABAMA" 0 0.011 0.191 86 1 0 0.728 0.6 0 1 1 1 0 "Alabama" 0.40832 0.395795951583551 0.628 0.5
"8122" 99 41 7 "ALABAMA" 0 0.065 0.232 86 1 0 0.598 NA 0 0 1 1 1 "Alabama" 0.40479 0.392265951583551 0.598 NA
"8123" 99 81 1 "ALASKA" 0 0.188 0.091 86 2 0 0.421 0.431 0 -1 -1 -1 -1 "Alaska" 0.30944 0.323815 0.521 0.531
"8124" 99 61 1 "ARIZONA" 0 0.335 -0.03 86 3 0 0.287 0.219 0 0 -1 -1 -1 "Arizona" 0.27418 0.288555 0.287 0.319
"8125" 99 61 2 "ARIZONA" 0 -0.288 0.006 86 3 0 0.759 NA 0 1 1 1 1 "Arizona" 0.48399 0.498365 0.659 NA
"8126" 99 61 3 "ARIZONA" 0 0.662 0.129 86 3 0 NA 0.269 0 -1 -1 -1 -1 "Arizona" 0.27901 0.293385 NA 0.369
"8127" 99 61 4 "ARIZONA" 0 0.36 0.291 86 3 0 0.354 NA 0 0 NA -1 -1 "Arizona" 0.28425 0.298625 0.354 NA
"8128" 99 61 5 "ARIZONA" 1 0.357 -0.223 86 3 0 0.351 0.486 0 -1 -1 1 0 "Arizona" 0.37534 0.389715 0.451 0.386
