# Samples Generated by Stan
#
# stan_version_major=1
# stan_version_minor=0
# stan_version_patch=0
# data=models/bugs_examples/vol1/blocker/blocker.Rdata
# init=random initialization
# append_samples=0
# seed=1336062631
# chain_id=1
# iter=2000
# warmup=1000
# thin=1
# leapfrog_steps=-1
# max_treedepth=10
# epsilon=-1
# epsilon_pm=0
# delta=0.5
# gamma=0.05
#
lp__,treedepth__,d,sigmasq_delta,mu.1,mu.2,mu.3,mu.4,mu.5,mu.6,mu.7,mu.8,mu.9,mu.10,mu.11,mu.12,mu.13,mu.14,mu.15,mu.16,mu.17,mu.18,mu.19,mu.20,mu.21,mu.22,delta.1,delta.2,delta.3,delta.4,delta.5,delta.6,delta.7,delta.8,delta.9,delta.10,delta.11,delta.12,delta.13,delta.14,delta.15,delta.16,delta.17,delta.18,delta.19,delta.20,delta.21,delta.22,sigma_delta
-5922.1,4,-0.190266,0.0427284,-2.22026,-2.06549,-2.08375,-2.31165,-2.36034,-2.17716,-1.61308,-2.25996,-1.81784,-2.1631,-2.35024,-1.52612,-3.05287,-2.8007,-1.52442,-1.41291,-1.93617,-3.02872,-4.07382,-1.67589,-2.05809,-3.04338,-0.457981,-0.361867,-0.342142,-0.29255,-0.158096,-0.171597,-0.44781,0.00154467,-0.172143,-0.409269,-0.13925,-0.299964,-0.328295,0.00488145,-0.041902,-0.240161,-0.244611,-0.0139756,0.245559,-0.110281,-0.211141,-0.174202,0.206708
-5915.55,4,-0.198329,0.0125677,-1.76919,-2.10143,-1.87449,-2.43446,-2.49041,-2.23724,-1.78426,-2.0106,-1.97105,-2.2981,-2.28885,-1.60739,-3.18394,-2.87903,-1.1842,-1.56229,-2.05347,-3.33178,-3.38105,-1.4256,-2.20788,-2.76032,-0.110022,-0.125871,-0.220467,-0.188976,-0.0745312,-0.220538,-0.274482,-0.237476,-0.0855012,-0.368698,-0.179828,-0.0645569,-0.131931,0.141236,-0.252153,-0.0724119,-0.149072,-0.18286,-0.228139,-0.225959,-0.509252,-0.423095,0.112106
-5926.7,4,-0.247112,0.0248861,-2.70555,-2.5186,-2.46234,-2.56108,-2.35068,-2.41261,-1.646,-2.26594,-1.83362,-2.31271,-2.30084,-1.32511,-2.99946,-2.68188,-1.50855,-1.27424,-1.97157,-3.01046,-3.61526,-1.41967,-2.34394,-3.04142,-0.0693181,-0.501603,-0.392125,-0.0557615,-0.140311,-0.391138,-0.435117,-0.0252489,-0.204665,-0.430992,-0.239022,-0.345993,-0.371085,-0.167833,-0.139405,-0.216995,-0.171997,-0.149338,0.131389,-0.27599,-0.35089,-0.181659,0.157753
-5928.77,4,-0.127258,0.0279705,-2.90173,-2.33603,-2.37726,-2.38479,-2.66693,-2.60849,-1.71974,-1.97846,-2.32087,-2.38622,-2.40964,-1.58073,-3.04974,-2.89031,-1.58461,-1.84455,-1.99115,-3.46679,-3.87775,-1.46243,-2.0587,-3.12799,-0.107061,-0.159683,0.0295456,-0.288537,0.0206513,-0.174178,-0.344087,-0.277807,-0.0671845,-0.24395,-0.0698667,0.00903503,-0.0129449,0.214792,-0.018758,-0.0383108,-0.113852,-0.386826,-0.162544,-0.205974,-0.156587,-0.149365,0.167244
-5936.64,4,-0.0429127,0.0294504,-3.31208,-1.89981,-2.01414,-2.49316,-2.42776,-2.56908,-1.61774,-2.4613,-1.81352,-2.20683,-2.32582,-1.35979,-3.08402,-2.94188,-1.26034,-1.53372,-2.44311,-3.12784,-3.31879,-1.52277,-2.51946,-3.05169,0.804657,-0.646212,-0.223497,-0.0828409,0.0332421,0.0245582,-0.531524,0.135472,-0.181604,-0.317419,-0.107103,-0.0938071,-0.343897,0.0638222,-0.259628,0.0424106,0.215487,0.394394,0.0219382,-0.0433766,-0.186125,-0.118964,0.171611
-5936.26,4,-0.32021,0.0397675,-2.35419,-2.35118,-2.28577,-2.45367,-2.23801,-2.43443,-1.59584,-1.82749,-1.9753,-2.15937,-2.11895,-1.3126,-3.17121,-2.78897,-1.44832,-1.48035,-1.87571,-3.12575,-3.7285,-1.46857,-2.35189,-2.93766,-0.77097,0.220411,-0.31465,-0.155422,-0.204614,-0.326745,-0.529995,-0.468839,-0.038534,-0.436223,-0.553291,-0.184512,-0.473424,0.0712123,-0.20682,-0.201067,-0.329928,-0.546279,-0.390506,-0.190414,-0.571703,-0.395225,0.199418
-5935.75,4,-0.394841,0.0454366,-2.30373,-2.65185,-2.10968,-2.32533,-2.41061,-2.65151,-1.67784,-1.91261,-2.15257,-2.15007,-2.22618,-1.54401,-2.94861,-2.81239,-1.44801,-1.41289,-1.75597,-3.15599,-3.58918,-1.4871,-2.07263,-2.91536,-0.484766,-0.253486,-0.317234,-0.364058,-0.401619,-0.276288,-0.48894,-0.582143,-0.414386,-0.409189,-0.263755,-0.315694,-0.285934,-0.0303535,-0.63778,-0.219325,-0.657722,-0.249669,-0.609428,-0.0777943,-0.125344,-0.343347,0.213159
-5939.7,4,-0.152217,0.0123331,-2.06758,-1.77759,-1.78396,-2.43191,-2.63252,-2.20601,-1.89608,-2.16423,-2.06284,-2.26561,-2.59765,-1.78586,-3.03197,-2.75284,-1.67671,-1.34281,-2.69219,-2.80651,-3.19371,-1.41758,-1.85991,-2.85465,0.0134604,-0.352144,-0.218129,-0.222386,-0.120314,-0.16422,-0.192933,0.176526,-0.29961,-0.303667,-0.0290511,-0.0493608,-0.0315566,-0.0121867,-0.296664,-0.200232,0.346867,0.0972433,-0.109201,0.0313926,-0.374664,-0.296943,0.111054
-5939.7,4,-0.357697,0.0510874,-2.617,-2.71603,-2.51653,-2.43095,-2.52483,-1.90317,-1.80547,-2.32434,-1.8871,-2.14709,-2.33339,-1.5046,-2.87473,-2.75482,-1.49071,-1.50329,-2.33127,-3.24464,-3.62839,-1.35847,-2.19435,-2.75523,-0.0876464,-0.467037,-0.580985,-0.309603,-0.276716,-0.522114,-0.364407,-0.239516,-0.516645,-0.381818,-0.163832,-0.307812,-0.178203,0.192709,-0.586673,-0.121903,0.108649,-0.61043,-0.215446,-0.142003,-0.0478575,-0.49363,0.226025
-5935.95,4,-0.147677,0.034456,-2.64735,-1.7059,-1.68224,-2.3019,-2.55416,-2.16307,-1.8866,-2.15198,-2.17136,-2.23173,-2.18377,-1.66153,-2.8971,-2.82256,-1.67705,-1.47528,-1.88575,-2.49714,-3.3839,-1.36906,-1.80134,-2.97721,-0.244196,-0.0696049,0.0135246,-0.271184,-0.111683,-0.0979281,-0.400793,0.0434351,-0.189697,-0.35432,-0.232444,-0.0256368,-0.362631,-0.0202451,-0.196488,-0.146686,-0.0769863,0.108988,-0.023097,-0.128841,-0.584731,-0.283755,0.185623
-5927.41,4,-0.242692,0.0293643,-2.72686,-1.70937,-1.88176,-2.41409,-2.27444,-2.06342,-1.57671,-2.2482,-2.18398,-2.13506,-2.19538,-1.65845,-2.84221,-2.74111,-1.48539,-1.68208,-1.88859,-2.37267,-3.35312,-1.40958,-2.032,-2.9076,-0.136539,-0.404512,-0.239558,-0.322288,-0.372867,-0.279535,-0.432256,-0.0479603,-0.192109,-0.416329,-0.303228,0.0572284,-0.23352,-0.0291032,-0.172371,-0.0311695,-0.0909942,0.0970306,-0.093113,-0.21901,-0.661721,-0.358445,0.17136
-5926.79,4,-0.0938569,0.0190445,-2.64864,-2.61219,-2.16545,-2.59743,-2.5894,-2.526,-1.68713,-2.06861,-1.87712,-2.37723,-2.53561,-1.36802,-3.37026,-2.84372,-1.3703,-1.31151,-2.14355,-3.43926,-3.14803,-1.68843,-2.4212,-3.02682,0.0303808,-0.222351,-0.102024,-0.127941,0.22419,0.0800084,-0.224313,-0.120564,-0.241081,-0.0845644,0.0250137,-0.0702916,-0.0847124,0.157279,-0.199411,-0.155757,-0.102792,-0.0795375,-0.129442,-0.0677754,-0.0213312,-0.125412,0.138002
-5925.24,5,-0.175667,0.0115992,-2.7689,-2.75242,-2.27242,-2.3127,-2.40753,-1.68545,-1.65362,-2.16052,-1.98507,-2.20428,-2.30353,-1.57748,-3.36229,-2.58936,-1.65113,-1.92958,-1.91383,-3.25759,-2.95521,-1.43636,-2.22387,-3.00122,-0.0555774,0.0770398,-0.0378911,-0.307994,-0.141742,-0.421274,-0.387473,-0.152199,-0.174632,-0.362856,-0.252403,-0.175631,-0.0954809,-0.241709,-0.00291637,0.005962,-0.0784832,0.000552488,-0.204443,-0.140941,-0.237322,-0.215097,0.1077
-5925.24,4,-0.175667,0.0115992,-2.7689,-2.75242,-2.27242,-2.3127,-2.40753,-1.68545,-1.65362,-2.16052,-1.98507,-2.20428,-2.30353,-1.57748,-3.36229,-2.58936,-1.65113,-1.92958,-1.91383,-3.25759,-2.95521,-1.43636,-2.22387,-3.00122,-0.0555774,0.0770398,-0.0378911,-0.307994,-0.141742,-0.421274,-0.387473,-0.152199,-0.174632,-0.362856,-0.252403,-0.175631,-0.0954809,-0.241709,-0.00291637,0.005962,-0.0784832,0.000552488,-0.204443,-0.140941,-0.237322,-0.215097,0.1077
-5925.24,4,-0.175667,0.0115992,-2.7689,-2.75242,-2.27242,-2.3127,-2.40753,-1.68545,-1.65362,-2.16052,-1.98507,-2.20428,-2.30353,-1.57748,-3.36229,-2.58936,-1.65113,-1.92958,-1.91383,-3.25759,-2.95521,-1.43636,-2.22387,-3.00122,-0.0555774,0.0770398,-0.0378911,-0.307994,-0.141742,-0.421274,-0.387473,-0.152199,-0.174632,-0.362856,-0.252403,-0.175631,-0.0954809,-0.241709,-0.00291637,0.005962,-0.0784832,0.000552488,-0.204443,-0.140941,-0.237322,-0.215097,0.1077
-5930.13,4,-0.172628,0.0121192,-2.73552,-2.60957,-2.29525,-2.33259,-2.3516,-1.67741,-1.66115,-2.12866,-1.94393,-2.15472,-2.33449,-1.49839,-3.37156,-2.5334,-1.72961,-1.94257,-1.8198,-3.26017,-2.97823,-1.40969,-2.25868,-2.94346,-0.078551,0.0672914,-0.0971858,-0.286046,-0.167738,-0.384328,-0.414914,-0.168892,-0.184843,-0.366213,-0.311484,-0.142228,-0.0558623,-0.31457,0.130519,-0.105079,-0.0926835,-0.0143503,-0.215828,-0.074337,-0.148798,-0.158574,0.110087
-5930.13,4,-0.172628,0.0121192,-2.73552,-2.60957,-2.29525,-2.33259,-2.3516,-1.67741,-1.66115,-2.12866,-1.94393,-2.15472,-2.33449,-1.49839,-3.37156,-2.5334,-1.72961,-1.94257,-1.8198,-3.26017,-2.97823,-1.40969,-2.25868,-2.94346,-0.078551,0.0672914,-0.0971858,-0.286046,-0.167738,-0.384328,-0.414914,-0.168892,-0.184843,-0.366213,-0.311484,-0.142228,-0.0558623,-0.31457,0.130519,-0.105079,-0.0926835,-0.0143503,-0.215828,-0.074337,-0.148798,-0.158574,0.110087
-5932.76,4,-0.148506,0.0121402,-2.7384,-2.59757,-2.29382,-2.34597,-2.41443,-1.61942,-1.57462,-2.08055,-1.85541,-2.20053,-2.35307,-1.62791,-3.33803,-2.50483,-1.70317,-1.96451,-1.81879,-3.24317,-2.95917,-1.44113,-2.20439,-2.89456,-0.0754723,-0.0194677,-0.1075,-0.304826,-0.0747983,-0.314508,-0.449783,-0.0774538,-0.147422,-0.33835,-0.307144,-0.216045,-0.11342,-0.332468,0.155509,-0.0749738,-0.088641,-0.0637395,-0.202815,-0.10978,-0.13796,-0.0879327,0.110182
-5929.4,4,-0.133849,0.0211767,-2.70127,-2.54913,-2.43597,-2.42077,-2.58773,-1.62637,-1.86066,-2.34815,-1.85065,-2.21363,-2.35259,-1.49811,-3.26359,-2.89032,-1.63165,-1.87732,-1.69135,-2.97822,-2.86528,-1.35066,-2.11461,-2.94681,0.0405266,0.0606381,-0.214445,-0.183566,-0.0929422,-0.388791,-0.262164,-0.128479,-0.285195,-0.334025,-0.00506386,-0.0913245,-0.00746538,0.0055289,-0.0947792,0.00510127,-0.12125,-0.263018,-0.12782,-0.155988,-0.153785,-0.325803,0.145522
-5929.16,4,-0.152068,0.0205606,-2.82505,-2.48588,-2.34167,-2.48948,-2.52866,-1.52875,-1.69148,-2.16595,-2.07256,-2.34668,-2.42343,-1.80575,-3.19161,-2.73794,-1.49171,-1.80316,-1.92273,-3.04752,-3.02942,-1.52724,-2.20235,-2.91843,0.170048,-0.345201,-0.171139,-0.0830885,0.14004,-0.0834091,-0.248229,-0.0436576,-0.166635,-0.174705,-0.0816971,0.0133869,-0.0297765,0.0421711,-0.261855,0.197264,-0.309116,-0.0959168,-0.444489,-0.0830154,-0.345391,-0.222127,0.14339
-5922.93,4,-0.219628,0.0212135,-2.82553,-2.43415,-2.32806,-2.35939,-2.4781,-1.68545,-1.81182,-2.20968,-1.88749,-2.2448,-2.35446,-1.47633,-2.8335,-2.95257,-1.147,-1.69479,-2.02782,-3.05208,-3.49699,-1.40813,-2.20681,-2.91139,-0.224382,0.156407,-0.316992,-0.15703,-0.235961,-0.357074,-0.310345,-0.172174,-0.283085,-0.355371,-0.124937,-0.00604971,-0.435101,0.141393,-0.169655,-0.223898,0.0236594,-0.00425879,-0.0031685,-0.379292,-0.259417,-0.306806,0.145648
-5923.33,4,-0.209029,0.021681,-2.92446,-2.38815,-2.33718,-2.41614,-2.45613,-1.69321,-1.81668,-2.05494,-1.94812,-2.11178,-2.40646,-1.44775,-2.87098,-2.98994,-1.1735,-1.68853,-2.13954,-2.91483,-3.57136,-1.46771,-2.13961,-2.92889,-0.284169,0.146492,-0.319419,-0.315641,-0.280224,-0.290988,-0.254997,-0.171744,-0.137865,-0.347554,-0.142159,-0.0204727,-0.401823,0.146956,-0.304824,-0.171972,-0.0730318,-0.0433707,-0.0371718,-0.385437,-0.30765,-0.411193,0.147245
-5921.92,4,-0.181664,0.0262328,-2.39197,-1.90701,-1.96866,-2.35486,-2.39609,-2.52436,-1.60611,-2.10171,-1.83967,-2.2602,-2.26212,-1.4791,-3.1671,-2.75096,-1.55283,-1.36485,-2.19439,-3.152,-3.76761,-1.64003,-2.02165,-2.83833,-0.103831,-0.725953,-0.220119,-0.20807,-0.124401,-0.201463,-0.535078,-0.102179,-0.533155,-0.34198,-0.293492,-0.264972,-0.0747766,-0.179104,-0.156511,-0.267021,-0.0793843,-0.288148,-0.422389,-0.162145,-0.255245,-0.230298,0.161966
-5920.66,4,-0.217079,0.0148655,-2.46359,-2.20785,-2.38585,-2.46011,-2.41614,-2.10546,-1.93186,-2.16536,-2.05386,-2.28858,-2.27882,-1.64784,-2.63767,-2.82864,-1.21509,-1.53904,-1.90793,-2.59921,-2.98345,-1.3544,-2.17558,-2.8895,-0.115948,-0.00921371,-0.410556,-0.157282,-0.117546,-0.254857,-0.256332,-0.11397,-0.0520299,-0.304991,-0.196852,-0.114627,-0.37408,0.101336,-0.389249,-0.109659,-0.237993,-0.177827,-0.123777,-0.394994,-0.290388,-0.198303,0.121924
-5923.33,4,-0.239042,0.0165718,-2.62976,-2.30505,-2.13242,-2.47834,-2.41156,-2.16206,-1.7869,-1.99966,-1.96816,-2.24834,-2.37793,-1.69122,-2.6573,-2.79507,-1.09459,-1.53345,-1.97253,-2.8121,-3.14739,-1.34405,-2.22821,-2.91576,-0.295438,0.0524847,-0.243964,0.0363981,-0.0287057,-0.279811,-0.306268,-0.263788,-0.0633572,-0.322309,-0.226753,-0.212132,-0.377773,0.265438,-0.242816,-0.0595983,-0.183374,-0.248452,-0.0859041,-0.288133,-0.272717,-0.315439,0.128732
-5930.62,3,-0.146123,0.0160707,-2.68295,-2.01871,-2.1411,-2.53723,-2.56991,-2.14221,-1.80049,-1.93623,-2.05975,-2.23287,-2.37168,-1.69406,-2.69372,-2.93344,-1.2276,-1.52987,-2.24991,-3.10039,-3.18447,-1.37479,-2.18128,-2.82594,-0.387015,0.145397,-0.465698,-0.0576593,-0.0117394,-0.289722,-0.282606,-0.441314,0.0707977,-0.23662,-0.0747444,-0.108084,-0.342063,-0.0490466,-0.24579,-0.152338,-0.0331013,-0.224127,-0.173581,-0.423627,-0.258059,-0.329407,0.12677
-5930.53,4,-0.263519,0.0111618,-2.54176,-2.46843,-2.56653,-2.28626,-2.19354,-2.21329,-1.68346,-2.42721,-1.89738,-2.14313,-2.17031,-1.29815,-2.88249,-2.62063,-1.65634,-1.4875,-2.25193,-3.33597,-3.87511,-1.63537,-2.12138,-2.91247,-0.0413346,-0.468555,-0.22113,-0.427181,-0.297004,-0.165839,-0.482805,-0.0695816,-0.592207,-0.382805,-0.259307,-0.364641,-0.27922,-0.225672,-0.148807,-0.186392,0.20132,-0.107118,-0.211411,-0.0415668,-0.233524,-0.282311,0.105649
-5929.02,4,-0.126871,0.0145966,-2.37163,-2.02842,-2.08743,-2.25614,-2.69824,-3.45703,-1.69095,-2.09986,-2.24083,-2.14736,-2.39689,-1.53884,-3.12066,-2.77303,-1.10703,-1.50635,-1.91747,-3.16606,-4.08735,-1.39854,-2.17889,-3.02534,-0.171466,0.115523,-0.153051,-0.281883,-0.0338355,-0.0297182,-0.284328,-0.33685,-0.293634,-0.295098,-0.0871293,-0.0987394,-0.158886,0.141939,-0.257547,-0.100035,-0.242755,0.0179944,-0.0921082,-0.110978,-0.134515,-0.215237,0.120817
-5929.27,4,-0.0932031,0.0104292,-2.52043,-1.97257,-2.26823,-2.5092,-2.58407,-2.93163,-1.73173,-1.87552,-2.13798,-2.23024,-2.28266,-1.44912,-3.01209,-2.74552,-1.26995,-1.4615,-2.10237,-3.33708,-4.33929,-1.56562,-1.93826,-3.16916,-0.401879,-0.0994379,-0.0674968,-0.142684,-0.0212664,0.119287,-0.397046,-0.276277,0.044531,-0.350663,-0.255064,-0.21857,-0.130116,-0.094737,-0.306806,-0.16999,-0.0230295,0.0454699,0.0878629,-0.170092,-0.391702,-0.13595,0.102123
-5932.25,4,-0.130683,0.0128194,-2.71694,-2.30181,-2.51653,-2.41517,-2.22879,-3.19898,-1.64025,-2.24701,-1.87246,-2.41431,-2.55199,-1.45209,-2.74854,-2.77617,-1.1094,-1.8442,-2.21007,-3.73197,-3.85012,-1.55241,-2.15888,-2.91682,-0.045372,-0.321535,-0.257968,-0.282208,-0.262759,-0.202588,-0.320379,-0.118763,-0.368532,-0.179202,0.0435021,-0.110813,-0.365573,-0.0376093,-0.147614,-0.0227051,0.0135328,-0.168641,-0.292626,-0.114663,-0.431783,-0.168033,0.113223
-5922.74,4,-0.231067,0.0172977,-2.76373,-2.2962,-2.61821,-2.50375,-2.54156,-2.99142,-1.73652,-2.20063,-1.99082,-2.18087,-2.24398,-1.47633,-2.99047,-2.69362,-1.50111,-1.52098,-2.07838,-3.53969,-3.78124,-1.31441,-1.98815,-3.00302,-0.586867,-0.33112,-0.13285,-0.281937,-0.0852109,-0.169531,-0.308517,-0.0421391,-0.294992,-0.420081,-0.328486,-0.269909,-0.269439,-0.169779,-0.334448,-0.239122,-0.185222,-0.0439327,-0.0472974,-0.39069,-0.365287,-0.388603,0.131521
-5918.37,5,-0.193652,0.0157261,-2.36223,-2.56203,-2.16611,-2.53101,-2.38507,-2.30711,-1.64998,-2.07023,-1.9981,-2.33211,-2.36955,-1.53743,-2.93515,-2.76097,-1.4546,-1.52292,-1.97151,-3.46565,-3.5183,-1.40202,-2.34014,-2.81788,-0.0485464,-0.0105222,-0.314314,-0.294818,-0.22888,-0.222749,-0.459136,-0.290892,-0.186449,-0.157281,-0.116492,-0.0282788,-0.280796,-0.116297,-0.0280503,-0.138623,-0.127056,-0.0328176,-0.297693,-0.383222,-0.264632,-0.247041,0.125404
-5922.1,4,-0.330368,0.0101857,-1.78204,-1.68153,-1.81258,-2.45148,-2.4657,-2.10957,-1.5137,-2.03923,-1.74649,-2.25398,-2.24803,-1.32981,-2.88221,-2.62917,-1.35609,-1.56732,-1.96221,-2.81199,-3.42402,-1.6251,-2.15752,-2.96065,-0.284399,-0.276317,-0.600188,-0.423282,-0.272464,-0.446347,-0.43852,-0.374983,-0.418704,-0.27317,-0.323948,-0.166955,-0.167846,-0.155574,-0.271107,-0.230521,-0.248247,-0.404331,-0.467414,-0.375031,-0.45587,-0.309826,0.100924
-5922.1,4,-0.330368,0.0101857,-1.78204,-1.68153,-1.81258,-2.45148,-2.4657,-2.10957,-1.5137,-2.03923,-1.74649,-2.25398,-2.24803,-1.32981,-2.88221,-2.62917,-1.35609,-1.56732,-1.96221,-2.81199,-3.42402,-1.6251,-2.15752,-2.96065,-0.284399,-0.276317,-0.600188,-0.423282,-0.272464,-0.446347,-0.43852,-0.374983,-0.418704,-0.27317,-0.323948,-0.166955,-0.167846,-0.155574,-0.271107,-0.230521,-0.248247,-0.404331,-0.467414,-0.375031,-0.45587,-0.309826,0.100924
-5922.1,4,-0.330368,0.0101857,-1.78204,-1.68153,-1.81258,-2.45148,-2.4657,-2.10957,-1.5137,-2.03923,-1.74649,-2.25398,-2.24803,-1.32981,-2.88221,-2.62917,-1.35609,-1.56732,-1.96221,-2.81199,-3.42402,-1.6251,-2.15752,-2.96065,-0.284399,-0.276317,-0.600188,-0.423282,-0.272464,-0.446347,-0.43852,-0.374983,-0.418704,-0.27317,-0.323948,-0.166955,-0.167846,-0.155574,-0.271107,-0.230521,-0.248247,-0.404331,-0.467414,-0.375031,-0.45587,-0.309826,0.100924
-5922.1,4,-0.330368,0.0101857,-1.78204,-1.68153,-1.81258,-2.45148,-2.4657,-2.10957,-1.5137,-2.03923,-1.74649,-2.25398,-2.24803,-1.32981,-2.88221,-2.62917,-1.35609,-1.56732,-1.96221,-2.81199,-3.42402,-1.6251,-2.15752,-2.96065,-0.284399,-0.276317,-0.600188,-0.423282,-0.272464,-0.446347,-0.43852,-0.374983,-0.418704,-0.27317,-0.323948,-0.166955,-0.167846,-0.155574,-0.271107,-0.230521,-0.248247,-0.404331,-0.467414,-0.375031,-0.45587,-0.309826,0.100924
-5922.1,5,-0.330368,0.0101857,-1.78204,-1.68153,-1.81258,-2.45148,-2.4657,-2.10957,-1.5137,-2.03923,-1.74649,-2.25398,-2.24803,-1.32981,-2.88221,-2.62917,-1.35609,-1.56732,-1.96221,-2.81199,-3.42402,-1.6251,-2.15752,-2.96065,-0.284399,-0.276317,-0.600188,-0.423282,-0.272464,-0.446347,-0.43852,-0.374983,-0.418704,-0.27317,-0.323948,-0.166955,-0.167846,-0.155574,-0.271107,-0.230521,-0.248247,-0.404331,-0.467414,-0.375031,-0.45587,-0.309826,0.100924
-5919.06,4,-0.327482,0.00981754,-1.77706,-1.64279,-1.76822,-2.41423,-2.44095,-2.03523,-1.55196,-2.08558,-1.71977,-2.21885,-2.242,-1.42459,-2.84155,-2.69654,-1.41558,-1.4548,-1.95848,-2.78889,-3.44111,-1.62455,-2.09149,-2.89908,-0.210963,-0.294668,-0.553428,-0.396034,-0.310104,-0.419811,-0.489796,-0.220293,-0.373009,-0.27291,-0.237275,-0.105748,-0.228858,-0.284349,-0.173002,-0.214283,-0.236914,-0.460652,-0.40846,-0.30276,-0.386753,-0.359902,0.0990835
-5919.18,4,-0.332166,0.00931474,-1.81332,-1.6826,-1.7594,-2.40746,-2.49094,-1.96096,-1.60601,-2.09294,-1.71622,-2.12318,-2.2017,-1.48662,-2.90023,-2.75555,-1.36582,-1.4112,-1.97749,-2.82868,-3.45163,-1.58591,-2.07513,-2.8581,-0.246309,-0.39792,-0.528907,-0.312062,-0.247655,-0.487257,-0.456193,-0.110577,-0.346794,-0.316166,-0.157605,-0.126161,-0.264293,-0.251983,-0.260499,-0.243049,-0.265606,-0.509977,-0.396018,-0.322204,-0.394356,-0.427514,0.0965129
-5914.91,4,-0.328598,0.0095829,-1.7019,-1.94326,-1.75803,-2.25508,-2.48133,-1.89184,-1.61964,-2.13494,-1.80231,-2.28494,-2.24052,-1.42894,-2.94149,-2.64985,-1.3084,-1.39186,-1.95183,-2.89849,-3.3406,-1.66427,-2.11807,-2.99247,-0.22464,-0.391029,-0.37232,-0.17783,-0.295803,-0.42733,-0.368651,-0.185228,-0.353226,-0.339791,-0.252702,-0.0741733,-0.299831,-0.148934,-0.374971,-0.310269,-0.247364,-0.428641,-0.372624,-0.217191,-0.399033,-0.275934,0.0978923
-5913.23,4,-0.255933,0.00873033,-1.74876,-1.97497,-1.77086,-2.31625,-2.47487,-1.86978,-1.67217,-2.18271,-1.83245,-2.22895,-2.28873,-1.42477,-2.88496,-2.61682,-1.29718,-1.4235,-2.00546,-2.88734,-3.40759,-1.64516,-2.17524,-3.00683,-0.217714,-0.324904,-0.384411,-0.13311,-0.246865,-0.30703,-0.408389,-0.141816,-0.369327,-0.369028,-0.196528,-0.106525,-0.286846,-0.221119,-0.294567,-0.313962,-0.244652,-0.502663,-0.323817,-0.269387,-0.404766,-0.303877,0.0934362
-5913.23,5,-0.255933,0.00873033,-1.74876,-1.97497,-1.77086,-2.31625,-2.47487,-1.86978,-1.67217,-2.18271,-1.83245,-2.22895,-2.28873,-1.42477,-2.88496,-2.61682,-1.29718,-1.4235,-2.00546,-2.88734,-3.40759,-1.64516,-2.17524,-3.00683,-0.217714,-0.324904,-0.384411,-0.13311,-0.246865,-0.30703,-0.408389,-0.141816,-0.369327,-0.369028,-0.196528,-0.106525,-0.286846,-0.221119,-0.294567,-0.313962,-0.244652,-0.502663,-0.323817,-0.269387,-0.404766,-0.303877,0.0934362
-5913.23,4,-0.255933,0.00873033,-1.74876,-1.97497,-1.77086,-2.31625,-2.47487,-1.86978,-1.67217,-2.18271,-1.83245,-2.22895,-2.28873,-1.42477,-2.88496,-2.61682,-1.29718,-1.4235,-2.00546,-2.88734,-3.40759,-1.64516,-2.17524,-3.00683,-0.217714,-0.324904,-0.384411,-0.13311,-0.246865,-0.30703,-0.408389,-0.141816,-0.369327,-0.369028,-0.196528,-0.106525,-0.286846,-0.221119,-0.294567,-0.313962,-0.244652,-0.502663,-0.323817,-0.269387,-0.404766,-0.303877,0.0934362
-5910.37,4,-0.321103,0.0094403,-1.67814,-2.0814,-1.80576,-2.27347,-2.49939,-1.83541,-1.72704,-2.1583,-1.82139,-2.26479,-2.30346,-1.43332,-2.8535,-2.64684,-1.30989,-1.46119,-2.02996,-2.97328,-3.43008,-1.67475,-2.22816,-2.96377,-0.290045,-0.284143,-0.334589,-0.245664,-0.227186,-0.3882,-0.440753,-0.191458,-0.381032,-0.232814,-0.209632,-0.183505,-0.283373,-0.211374,-0.299636,-0.324138,-0.270382,-0.466014,-0.312732,-0.273919,-0.42389,-0.330864,0.0971612
-5910.37,4,-0.321103,0.0094403,-1.67814,-2.0814,-1.80576,-2.27347,-2.49939,-1.83541,-1.72704,-2.1583,-1.82139,-2.26479,-2.30346,-1.43332,-2.8535,-2.64684,-1.30989,-1.46119,-2.02996,-2.97328,-3.43008,-1.67475,-2.22816,-2.96377,-0.290045,-0.284143,-0.334589,-0.245664,-0.227186,-0.3882,-0.440753,-0.191458,-0.381032,-0.232814,-0.209632,-0.183505,-0.283373,-0.211374,-0.299636,-0.324138,-0.270382,-0.466014,-0.312732,-0.273919,-0.42389,-0.330864,0.0971612
-5913.98,5,-0.281789,0.00955002,-1.67913,-2.11658,-1.85366,-2.32982,-2.44121,-1.91123,-1.67722,-2.13402,-1.89559,-2.17392,-2.25836,-1.46369,-2.86217,-2.61606,-1.30025,-1.59186,-2.07699,-2.85348,-3.36186,-1.72636,-2.18896,-3.04874,-0.27666,-0.356935,-0.262406,-0.314633,-0.175404,-0.389892,-0.460662,-0.22373,-0.345671,-0.244683,-0.185032,-0.140794,-0.282603,-0.176843,-0.256902,-0.321063,-0.3202,-0.504257,-0.378362,-0.337341,-0.463983,-0.313499,0.0977242
